taibnet_code,kingdom,phylum,phylum_tw,class,class_tw,order,order_tw,family,family_tw,sciname,spname_tw
120428,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Achnanthales,曲殼藻目,Achnanthaceae,曲殼藻科,Achnanthes radiata ,放射曲殼藻 
120429,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Achnanthales,曲殼藻目,Achnanthaceae,曲殼藻科,Achnanthes similis , 
120430,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Achnanthales,曲殼藻目,Achnanthaceae,曲殼藻科,Achnanthes simplex , 
120431,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Achnanthales,曲殼藻目,Achnanthaceae,曲殼藻科,Achnanthes sp. , 
120432,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Achnanthales,曲殼藻目,Achnanthaceae,曲殼藻科,Achnanthes subhudsonis , 
120433,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Achnanthales,曲殼藻目,Achnanthaceae,曲殼藻科,Achnanthes subsessilis , 
421978,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Achnanthales,曲殼藻目,Achnanthaceae,曲殼藻科,Achnanthidium deflexum , 
314012,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Nuculoida,彎錦蛤目,Nuculidae,銀錦蛤科,Acila divaricata archibenthalis ,深海銀錦蛤.. 
314011,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Nuculoida,彎錦蛤目,Nuculidae,銀錦蛤科,Acila divaricata divaricata ,銀錦蛤 
314014,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Nuculoida,彎錦蛤目,Nuculidae,銀錦蛤科,Acila submirabilis ,果核銀錦蛤 
404818,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Nuculoida,彎錦蛤目,Nuculidae,銀錦蛤科,Acila wadai , 
314850,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Heterogastropoda,異腹足目,Triphoridae,左錐螺科,Aclophora xystica ,小珠左錐螺 
429779,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Ovulidae,海兔螺科,Aclyvolva lanceolata , 
311092,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Varunidae,弓蟹科,Acmaeopleura parvula ,小無齒蟹 
383239,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Tetraodontiformes,魨形目,Monacanthidae,單棘魨科,Acreichthys tomentosus ,白線鬃尾單棘魨.. 
314085,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Pholadomyoida,筍螂目,Verticordiidae,圈心蛤科,Acreuciroa rostrata ,鳥嘴圈心蛤 
422374,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Euphyllidae,真葉珊瑚科,Acrhelia horrescens ,刺枝珊瑚 
314728,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Heterogastropoda,異腹足目,Epitoniidae,海螄螺科,Acrilla acuminata ,頂尖海螄螺 
310438,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Paracalanidae,擬哲水蚤科,Acrocalanus andersoni ,安氏隆哲水蚤 
310439,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Paracalanidae,擬哲水蚤科,Acrocalanus gibber ,駝背隆哲水蚤 
310440,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Paracalanidae,擬哲水蚤科,Acrocalanus gracilis ,微駝隆哲水蚤 
310441,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Paracalanidae,擬哲水蚤科,Acrocalanus indicus ,印度隆哲水蚤 
310442,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Paracalanidae,擬哲水蚤科,Acrocalanus longicornis ,長角隆哲水蚤 
310443,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Paracalanidae,擬哲水蚤科,Acrocalanus monachus ,單隆哲水蚤 
418273,Animalia,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Acrochordidae,瘰鱗蛇科,Acrochordus granulatus ,瘰鱗蛇 
429261,Animalia,Arthropoda,節肢動物門,Branchiopoda,鰓足綱,Cladocera,枝角目,Chydoridae,盤腸溞科,Acroperus harpae , 
381297,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Acropomatidae,發光鯛科,Acropoma hanedai ,羽根田氏發光鯛.. 
381298,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Acropomatidae,發光鯛科,Acropoma japonicum ,日本發光鯛.. 
427489,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora abrotanoides , 
312868,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora aculeus ,尖銳軸孔珊瑚 
312869,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora acuminata ,繁枝軸孔珊瑚 
431826,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora anthocercis ,叉角軸孔珊瑚 
401632,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora aspera ,矛枝軸孔珊瑚 
312870,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora austera ,簡單軸孔珊瑚 
312871,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora azurea ,天藍軸孔珊瑚 
401633,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora carduus , 
422383,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora cerealis ,黍軸孔珊瑚 
312873,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora clathrata ,方格軸孔珊瑚 
402126,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora cytherea ,輻板軸孔珊瑚 
312875,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora danai ,達氏軸孔珊瑚 
422390,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora derawanensis ,細緻軸孔珊瑚 
312876,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora digitifera ,指形軸孔珊瑚 
312877,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora divaricata ,兩叉軸孔珊瑚 
312878,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora donei ,童氏軸孔珊瑚 
422393,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora echinata ,刺刷軸孔珊瑚 
312879,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora elseyi ,旁枝軸孔珊瑚 
422397,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora exquisita ,纖細軸孔珊瑚 
312880,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora florida ,佛州軸孔珊瑚 
312881,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora gemmifera ,芽枝軸孔珊瑚 
312882,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora glauca ,板葉軸孔珊瑚 
431827,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora globiceps ,球首軸孔珊瑚 
418396,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora gomezi , 
401635,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora grandis ,巨枝軸孔珊瑚 
422403,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora granulosa ,顆粒軸孔珊瑚 
312883,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora humilis ,趾形軸孔珊瑚 
312884,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora hyacinthus ,桌形軸孔珊瑚 
312885,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora intermedia ,中間軸孔珊瑚 
431829,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora japonica ,日本軸孔珊瑚 
431828,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora kirstyae ,克氏軸孔珊瑚 
312886,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora latistella ,盤枝軸孔珊瑚 
312887,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora listeri ,列枝軸孔珊瑚 
422413,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora loripes ,羅立軸孔珊瑚 
312888,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora lutkeni ,粗短軸孔珊瑚 
312889,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora microclados ,灌叢軸孔珊瑚 
312890,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora microphthalma ,小葉軸孔珊瑚 
312891,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora millepora ,多孔軸孔珊瑚 
401636,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora monticulosa ,巨錐軸孔珊瑚 
312892,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora muricata ,美麗軸孔珊瑚 
312893,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora nana ,細枝軸孔珊瑚 
312894,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora nasuta ,鼻形軸孔珊瑚 
422427,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora palmerae ,匍匐軸孔珊瑚 
431831,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora pruinosa ,灰葉軸孔珊瑚 
312896,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora pulchra ,叉枝軸孔珊瑚 
312897,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora robusta ,強壯軸孔珊瑚 
431830,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora rosaria ,蘿莎軸孔珊瑚 
312898,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora samoensis ,三毛亞軸孔珊瑚 
312899,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora sarmentosa ,短小軸孔珊瑚 
312900,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora secale ,穗枝軸孔珊瑚 
312901,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora solitaryensis ,單獨軸孔珊瑚 
422433,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora subglabra ,次生軸孔珊瑚 
312902,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora subulata ,淺盤軸孔珊瑚 
312903,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora tenuis ,柔枝軸孔珊瑚 
418397,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora tortuosa , 
418398,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora turaki , 
312904,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora valenciennesi ,華倫軸孔珊瑚 
312905,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora valida ,變異軸孔珊瑚 
312906,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora verweyi ,小叢軸孔珊瑚 
312907,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Acroporidae,軸孔珊瑚科,Acropora yongei ,楊氏軸孔珊瑚 
124426,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,Polycystina,多囊蟲目,Collosphaeridae,膠球蟲科,Acrosphaera spinosa ,刺尖球蟲 
404781,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Cardiidae,鳥尾蛤科,Acrosterigma burchardi , 
404782,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Cardiidae,鳥尾蛤科,Acrosterigma cygnorum , 
311929,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Xanthidae,扇蟹科,Actaea bocki ,薄氏銀杏蟹 
311930,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Xanthidae,扇蟹科,Actaea savignyi ,菜花銀杏蟹 
311931,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Xanthidae,扇蟹科,Actaeodes hirsutissimus ,毛糙仿銀杏蟹 
311932,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Xanthidae,扇蟹科,Actaeodes tomentosus ,絨毛仿銀杏蟹 
432990,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Aethridae,奇淨蟹科,Actaeomorpha erosa , 
314708,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Entomotaeniata,腸紐目,Pyramidellidae,塔螺科,Actaeopyramis eximia ,褐色塔螺 
314623,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Cephalaspidea,頭楯目,Acteocinidae,米螺科,Acteocina coarctata ,大米螺 
314624,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Cephalaspidea,頭楯目,Acteocinidae,米螺科,Acteocina decorata , 
314625,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Cephalaspidea,頭楯目,Acteocinidae,米螺科,Acteocina oyamai ,滑唇米螺 
404910,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Cephalaspidea,頭楯目,Acteonidae,捻螺科,Acteon sieboldii ,西寶捻螺 
120278,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus appendiculatus ,具附著物輻環藻 
120279,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus australis ,澳洲輻環藻 
120280,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus bipartitus , 
120281,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus curvatulus ,彎曲輻環藻 
120282,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus ehrenbergii , 
120283,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus ehrenbergii crassa , 
120284,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus ehrenbergii ralfsii , 
120285,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus ehrenbergii tenella , 
120286,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus ellipticus , 
120287,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus ellipticus lanceolata ,橢圓輻環藻披針變型 
421974,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus normanii , 
120288,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Hemidiscaceae,半盤藻科,Actinocyclus roperi , 
408753,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Actinocythereis hirundoformis ,燕子光束介 
408748,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Actinocythereis kisarazuensis ,木津光束介 
408751,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Actinocythereis lungkangensis ,龍港光束介 
408752,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Actinocythereis shihyüi ,史魚光束介 
408750,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Actinocythereis sinensis ,震旦光束介 
408749,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Actinocythereis triangulata ,三角光束介 
124413,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,Polycystina,多囊蟲目,Actinomidae,眼蟲科,Actinomma arcadophorum ,拱光眼蟲 
145668,Fungi,Zygomycota,接合菌門,Zygomycetes,接合菌綱,Mucorales,毛黴目,Mucoraceae,毛黴科,Actinomucor repens ,匍匐放射毛黴 
124337,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,Actinophryida,太陽目,Actinophyridae,太陽科,Actinophrys sol , 
120143,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus annulatus ,環狀輻襇藻 
120144,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus annulatus minor , 
120145,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus australis ,澳大利亞輻襇藻 
120147,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus punctulatus , 
120290,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus senarius , 
120291,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus sp. , 
120292,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus sp.1 , 
120293,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus sp.2 , 
120148,Chromista,Ochrophyta,褐藻門,Coscinodiscophyceae,圓篩藻綱,Centrales,中心目,Actinodiscaceae,輻盤藻科,Actinoptychus splendens ,華美輻桐藻 
